Day,Publisher ID,Site ID,Section ID,Ads Requested,Ads Returned,CTR,Clicks,Conversions,Fill Rate,Impressions,Publisher Page Views,Publisher Revenue,Publisher Revenue USD,Publisher eCPM,Revenue,Revenue USD,Section Page Views,Video 100% Complete,Video 100% Rate,Video 25% Complete,Video 25% Rate,Video 50% Complete,Video 50% Rate,Video 75% Complete,Video 75% Rate,Video Start Rate,Video Starts,Video View Rate,Video Views,eCPM
2018-04-28,1511210,85302,5529593,142185430,261537,0.0343225823,5490,0,0.0018394079,159953,0,0.0,0.0,0.0,83.71822,99.192191,14218543,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5233926216
2018-04-28,1511210,81306,5523027,142172770,13923418,0.020183081,8407,0,0.0979330852,416537,0,0.0,0.0,0.0,286.26634,374.713462,14217277,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6872530892
2018-04-28,1511210,81319,5523040,141898840,720638,0.0021083105,67,0,0.0050785334,31779,0,0.0,0.0,0.0,7.44254,6.846963,14189884,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2341967966
2018-05-03,1511210,74610,5509146,141501570,7868,0.0004399472,1,0,5.56036e-05,2273,0,0.0,0.0,0.0,0.22224,0.25,14150157,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0977738671
2018-04-28,1511210,74610,5509146,141167370,106116,0.0001097574,3,0,0.0007517035,27333,0,0.0,0.0,0.0,2.58048,0.513743,14116737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0944089562
2018-04-30,1511210,85302,5529593,140927530,351588,0.0335722707,7489,0,0.0024948142,223071,0,0.0,0.0,0.0,78.02044,89.510363,14092753,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3497560866
2018-05-02,1511210,85302,5529593,140865860,302089,0.0339317663,6600,0,0.0021445154,194508,0,0.0,0.0,0.0,76.90174,83.711717,14086586,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3953654348
2018-05-03,1511210,85302,5529593,140363300,209278,0.0352268033,4008,0,0.0014909738,113777,0,0.0,0.0,0.0,25.6663,30.72961,14036330,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2255842569
2018-05-02,1030048,33056,5465001,139337485,1719530,0.0073711274,3469,0,0.0123407567,470620,0,96.213616,96.213616,0.2044401343,172.79883,172.79883,27867497,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3671727296
2018-04-29,1511210,109233,5553202,138846090,1836,0.0,0,0,1.32233e-05,64,0,0.0,0.0,0.0,0.4159,0.0,13884609,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.4984375
2018-05-01,1511210,85302,5529593,138358240,273714,0.0366339125,6405,0,0.0019782992,174838,0,0.0,0.0,0.0,55.91048,60.308821,13835824,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3197844862
2018-04-29,1511210,85302,5529593,135980620,243474,0.0334047874,4862,0,0.0017905051,145548,0,0.0,0.0,0.0,82.07627,73.259208,13598062,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5639120428
2018-05-01,1511210,109233,5553202,134261310,31,0.0,0,0,2.309e-07,1,0,0.0,0.0,0.0,0.00673,0.0,13426131,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.73
2018-04-30,1511210,109233,5553202,134187990,279,0.0,0,0,2.0792e-06,0,0,0.0,0.0,0.0,0.0,0.0,13418799,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-01,1030048,33056,5465001,133917140,1426512,0.0069277342,2856,0,0.0106521988,412256,0,80.167198,80.167198,0.1944597483,144.810755,144.810755,26783428,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3512641538
2018-04-28,1024717,68570,5556829,132346690,130949256,0.0032840602,16978,0,0.9894411111,5169820,0,0.0,0.0,0.0,3276.908955,3276.908955,6695177,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6338535877
2018-04-27,1030048,33056,5465001,131596420,2709119,0.0070694595,6090,0,0.0205865707,861452,0,177.714166,177.714166,0.2062960745,319.839417,319.839417,26319284,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.371279441
2018-04-27,1511210,81319,5523040,130770880,599382,0.0027708102,95,0,0.0045834516,34286,0,0.0,0.0,0.0,11.24561,7.902284,13077088,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.327994225
2018-04-29,1511210,81255,5523016,130282710,3118118,0.0120896873,1871,0,0.0239334751,154760,0,0.0,0.0,0.0,231.98688,326.555277,13028271,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4990105971
2018-05-03,1511210,109233,5553202,130241440,30,0.0,0,0,2.303e-07,1,0,0.0,0.0,0.0,0.00673,0.0,13024144,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.73
2018-04-30,1511210,109221,5553190,130158950,5209330,0.0029011813,4469,0,0.0400228336,1540407,0,0.0,0.0,0.0,291.40833,326.898593,13015895,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1891761917
2018-05-01,1009954,27807,5558736,129035445,133905,0.0093557466,123,0,0.0010377381,13147,0,33.988737,33.988737,2.5852846277,63.785783,63.785783,25807089,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.851736746
2018-04-30,1511210,81301,5523022,128689380,5579726,0.019190717,1032,0,0.0433580922,53776,0,0.0,0.0,0.0,40.29647,66.658617,12868938,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7493392963
2018-05-03,1511210,81301,5523022,128661760,5631315,0.0229796124,594,0,0.043768366,25849,0,0.0,0.0,0.0,16.80566,12.849192,12866176,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6501473945
2018-05-02,1511210,109233,5553202,127432340,105,0.0,0,0,8.24e-07,4,0,0.0,0.0,0.0,0.02692,0.0,12743234,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.73
2018-04-29,1024717,68570,5556829,127126870,126001707,0.0032065927,15895,0,0.9911492905,4956975,0,0.0,0.0,0.0,3022.630938,3022.630938,6427413,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6097732867
2018-04-29,1511210,81319,5523040,127030040,536329,0.0020793023,72,0,0.0042220643,34627,0,0.0,0.0,0.0,7.93093,7.336006,12703004,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2290389003
2018-05-02,1511210,81301,5523022,126853920,5562865,0.0218126953,1012,0,0.0438525274,46395,0,0.0,0.0,0.0,30.36579,42.05602,12685392,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6545056579
2018-05-01,1511210,81301,5523022,125520240,5388578,0.02189138,994,0,0.042929953,45406,0,0.0,0.0,0.0,29.6524,39.569369,12552024,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6530502577
2018-04-27,959242,11790,5445889,124687056,4436334,0.0004665288,1696,0,0.0355797477,3635360,0,0.063012,0.063012,1.73331e-05,663.286782,663.286782,7792941,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1824542224
2018-04-28,1511210,81301,5523022,124207480,5609954,0.0200125419,1468,0,0.0451659916,73354,0,0.0,0.0,0.0,67.87667,90.716534,12420748,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9253301797
2018-05-01,1061371,41592,5451896,124056760,10113265,0.0055530336,13028,0,0.081521273,2346105,211930983,405.330124,405.330124,0.1727672564,751.194021,751.194021,24811352,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3201877243
2018-04-29,1511210,81351,5523068,123612860,12209802,0.0043019026,615,0,0.0987745288,142960,0,0.0,0.0,0.0,130.79426,143.65852,12361286,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9149010912
2018-05-01,1511210,81319,5523040,123517890,426339,0.0025938468,36,0,0.0034516377,13879,0,0.0,0.0,0.0,2.87843,2.819135,12351789,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.207394625
2018-04-30,1030048,33056,5465001,123146750,2857485,0.006697768,6083,0,0.023203901,908213,0,162.003403,162.003403,0.178376001,290.578518,290.578518,24629350,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.319945341
2018-04-27,1511210,74610,5509146,122820900,68883,0.0003296703,12,0,0.000560841,36400,0,0.0,0.0,0.0,3.61197,2.18951,12282090,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0992299451
2018-05-01,1511210,81351,5523068,122664250,12200602,0.0051151139,1609,0,0.0994633889,314558,0,0.0,0.0,0.0,259.0198,241.706639,12266425,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8234405102
2018-04-28,1511210,109233,5553202,122147920,7969,0.0,0,0,6.52406e-05,191,0,0.0,0.0,0.0,1.26594,0.0,12214792,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.6279581152
2018-05-04,1511210,83130,5528021,121538770,1132441,0.0024393011,43,0,0.0093175289,17628,0,0.0,0.0,0.0,2.24228,2.088443,12153877,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1271999092
2018-04-30,1511210,81351,5523068,121405940,11733180,0.00514444,923,0,0.0966442004,179417,0,0.0,0.0,0.0,150.0242,152.551427,12140594,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8361760591
2018-05-01,1511210,109221,5553190,121083060,5038424,0.003052635,5493,0,0.0416113038,1799429,0,0.0,0.0,0.0,346.69729,384.25266,12108306,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.192670725
2018-04-29,1511210,81301,5523022,120910600,5197122,0.0201918134,1139,0,0.0429831793,56409,0,0.0,0.0,0.0,47.98995,83.177615,12091060,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8507498803
2018-05-03,1061371,41592,5451896,120440855,9844311,0.0057617401,13557,0,0.0817356453,2352935,0,430.998955,430.998955,0.1831750367,806.986902,806.986902,24088171,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3429703336
2018-05-01,959242,11790,5459676,120278992,13276121,0.0009237099,9942,0,0.1103777208,10763120,0,0.388911,0.388911,3.61337e-05,4093.798138,4093.798138,7517437,2,28.5714285714,3,42.8571428571,2,28.5714285714,2,28.5714285714,6.50369e-05,7,57.1428571429,4,0.3803542224
2018-05-02,1511210,81351,5523068,119889370,11905808,0.0051568543,1020,0,0.0993066191,197795,0,0.0,0.0,0.0,147.8436,154.583735,11988937,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7474587325
2018-04-27,1511210,81301,5523022,119740200,5009394,0.0188071641,1279,0,0.0418355239,68006,0,0.0,0.0,0.0,59.43333,119.444013,11974020,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8739424463
2018-05-01,1101443,37273,5455827,119704480,17010965,0.0086453383,19312,0,0.1421080063,2233805,0,408.59044,408.59044,0.1829123133,949.984156,949.984156,11970448,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4252762242
2018-05-03,1511210,81319,5523040,119411510,211795,0.0028636884,35,0,0.0017736565,12222,0,0.0,0.0,0.0,2.53782,3.191919,11941151,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2076435935
2018-04-28,1061371,41592,5451896,119290850,11006576,0.0056099727,14863,0,0.0922667246,2649389,0,477.227417,477.227417,0.180127349,898.665208,898.665208,23858170,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3391971538
2018-04-28,1101443,37273,5455827,118512920,21422281,0.0089712415,20867,0,0.1807590345,2325988,0,546.747013,546.747013,0.2350601177,1308.647509,1308.647509,11851292,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5626200604
2018-04-27,1101443,37273,5455827,118185110,22674247,0.0095518774,23997,0,0.1918536692,2512281,0,557.514441,557.514441,0.221915638,1329.700169,1329.700169,11818511,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5292800324
2018-04-27,1511210,81351,5523068,118145350,11668342,0.0053257803,927,0,0.0987626005,174059,0,0.0,0.0,0.0,178.82545,207.239404,11814535,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0273841054
2018-05-01,959242,11790,5445889,118007456,5345841,0.000468895,2063,0,0.0453008749,4399706,0,0.080616,0.080616,1.8323e-05,848.591595,848.591595,7375466,0,0.0,1,50.0,0,0.0,0,0.0,4.54576e-05,2,50.0,1,0.1928746137
2018-04-29,1061371,41592,5451896,117640790,11069423,0.0055386462,14596,0,0.0940951094,2635301,0,416.655433,416.655433,0.1581054434,780.839152,780.839152,23528158,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2962997973
2018-05-02,1511210,81319,5523040,117506160,308497,0.0025349388,76,0,0.0026253687,29981,0,0.0,0.0,0.0,5.99546,5.467723,11750616,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1999753177
2018-04-28,1511210,81351,5523068,117341160,11564387,0.0046796256,1092,0,0.0985535425,233352,0,0.0,0.0,0.0,262.40958,269.430852,11734116,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.1245225239
2018-05-02,1061371,41592,5451896,116590925,9574874,0.0058243453,12904,0,0.0821236644,2215528,0,443.032889,443.032889,0.1999671812,829.342095,829.342095,23318185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3743315792
2018-05-02,1009954,27807,5558736,115745990,146439,0.009556907,132,0,0.0012651756,13812,0,39.372724,39.372724,2.8506171445,76.403478,76.403478,23149198,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,5.5316737619
2018-04-30,1511210,81319,5523040,115736290,412677,0.0028642205,74,0,0.0035656664,25836,0,0.0,0.0,0.0,6.11043,6.569976,11573629,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2365083604
2018-05-01,1009954,27807,5558737,115313400,139838,0.0080902373,104,0,0.0012126778,12855,0,21.436377,21.436377,1.6675516919,42.075132,42.075132,23062680,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.273055776
2018-05-03,1511210,81351,5523068,115146430,11442419,0.0039717272,2641,0,0.0993727639,664950,0,0.0,0.0,0.0,850.84875,475.809205,11514643,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.2795680126
2018-04-29,1009954,27807,5558738,114955220,281534,0.0082007224,168,0,0.0024490754,20486,0,20.322497,20.322497,0.9920187933,41.262547,41.262547,22991044,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.0141827101
2018-04-30,1101443,37273,5455827,114697610,19565029,0.0090935777,19516,0,0.1705792213,2146130,0,451.251408,451.251408,0.2102628489,1066.877963,1066.877963,11469761,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4971171192
2018-04-29,1101443,37273,5455827,114542020,19643529,0.0087210977,20436,0,0.1714962684,2343283,0,394.868274,394.868274,0.1685107066,938.460554,938.460554,11454202,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4004896353
2018-04-28,959242,11790,5445889,114364816,3872973,0.0005271505,1655,0,0.0338650744,3139521,0,0.056497,0.056497,1.79954e-05,594.700794,594.700794,7147801,0,0.0,1,50.0,1,50.0,1,50.0,6.3704e-05,2,50.0,1,0.1894240535
2018-05-03,1101443,37273,5455827,113386590,16323276,0.0086156883,18801,0,0.1439612568,2182182,0,358.412836,358.412836,0.164245162,820.574037,820.574037,11338659,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.37603373
2018-04-27,1511210,109233,5553202,112364140,3613,0.002617801,1,0,3.21544e-05,382,0,0.0,0.0,0.0,2.55707,0.620948,11236414,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,6.6939005236
2018-05-02,1101443,37273,5455827,111723530,17268114,0.0086032335,19442,0,0.1545611207,2259848,0,377.53284,377.53284,0.1670611652,876.694217,876.694217,11172353,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3879438869
2018-05-02,1511210,109221,5553190,111410610,4913645,0.0032351094,5444,0,0.0441039233,1682787,0,0.0,0.0,0.0,286.9187,362.831848,11141061,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1705020897
2018-05-03,1030048,33056,5465001,110988635,1596490,0.0068744865,3238,0,0.0143842656,471017,0,91.89308,91.89308,0.195095039,165.311131,165.311131,22197727,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3509663791
2018-05-03,1511210,109221,5553190,109136630,5615657,0.003257347,5884,0,0.0514552905,1806378,0,0.0,0.0,0.0,682.55146,532.800144,10913663,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3778563844
2018-05-03,1009954,27807,5558736,109126325,152824,0.0087924555,124,0,0.001400432,14103,0,34.411391,34.411391,2.4400050344,67.696432,67.696432,21825265,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.8001440828
2018-04-30,1061371,41592,5451896,108403645,10127584,0.0055876786,13476,0,0.0934247552,2411735,0,438.078062,438.078062,0.1816443606,813.794897,813.794897,21680729,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3374313086
2018-04-27,1511210,109220,5553189,105418290,2238032,0.0211051303,694,0,0.0212300162,32883,0,0.0,0.0,0.0,22.38119,23.16973,10541829,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6806310251
2018-04-27,1061371,41592,5451896,105179940,13429723,0.0054922684,17941,0,0.1276833111,3266592,0,568.733768,568.733768,0.1741061534,1070.212659,1070.212659,21035988,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3276236086
2018-04-30,1024717,35150,5443357,104730970,102560052,0.0138173436,19589,0,0.9792714801,1417711,217591246977,0.0,0.0,0.0,2321.160539,2321.160539,10473097,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.6372593138
2018-04-29,1511210,109220,5553189,104205240,2394232,0.0214381245,545,0,0.0229761191,25422,0,0.0,0.0,0.0,11.9194,14.279432,10420524,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4688616159
2018-04-27,1024717,35150,5443357,103222000,100933764,0.0133776257,16813,0,0.9778318963,1256800,215546589442,0.0,0.0,0.0,2079.953647,2079.953647,10322200,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.6549599356
2018-04-30,959242,11790,5459676,102478976,10829398,0.0011326222,9964,0,0.1056743385,8797285,0,0.386384,0.386384,4.39208e-05,4067.192645,4067.192645,6404936,7,46.6666666667,6,40.0,3,20.0,3,20.0,0.0001705072,15,46.6666666667,7,0.4623236197
2018-05-02,1024717,35150,5443357,102238770,100042667,0.0133354413,18051,0,0.9785198609,1353611,221334805069,0.0,0.0,0.0,2021.564909,2021.564909,10223877,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4934607572
2018-05-02,1009954,27807,5558737,101852085,257104,0.0074041812,170,0,0.002524288,22960,0,28.835858,28.835858,1.2559171603,58.199329,58.199329,20370417,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.5348139808
2018-05-03,959242,11790,5459676,100806320,10945952,0.0011028801,9791,0,0.1085839856,8877665,0,0.385506,0.385506,4.34243e-05,4057.960502,4057.960502,6300395,4,28.5714285714,8,57.1428571429,3,21.4285714286,3,21.4285714286,0.0001576991,14,71.4285714286,10,0.4570977281
2018-04-28,1511210,109220,5553189,99751070,2307874,0.0213446015,788,0,0.0231363333,36918,0,0.0,0.0,0.0,18.58718,19.799166,9975107,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5034720191
2018-05-03,1024717,35150,5443357,99651240,97690081,0.0132913436,18030,0,0.9803197732,1356522,225162878993,0.0,0.0,0.0,2027.771981,2027.771981,9965124,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4948316216
2018-05-02,959242,11790,5445889,99299792,6048415,0.0003902335,1910,0,0.0609106513,4894505,0,0.066412,0.066412,1.35687e-05,699.076678,699.076678,6206237,0,0.0,0,0.0,0,0.0,0,0.0,2.04311e-05,1,0.0,0,0.1428288822
2018-05-04,1024717,35150,5443357,97990140,95897941,0.0131077034,17274,0,0.9786488824,1317851,219774014679,0.0,0.0,0.0,2048.622601,2048.622601,9799014,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.5545176207
2018-04-29,959242,11790,5445889,97980256,4481035,0.0004859017,1772,0,0.045734061,3646828,0,0.074847,0.074847,2.05239e-05,787.864943,787.864943,6123766,1,100.0,0,0.0,0,0.0,0,0.0,2.74211e-05,1,0.0,0,0.2160411577
2018-05-04,1117031,40837,5531671,97441765,35151494,0.0340144957,77196,0,0.3607436093,2269503,0,626.820568,626.820568,0.2761928792,1168.127886,1168.127886,19488353,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5147064736
2018-05-03,959242,11790,5445889,97237280,4898661,0.0005239432,2130,0,0.0503784248,4065326,0,0.080364,0.080364,1.97682e-05,845.932811,845.932811,6077330,0,0.0,0,0.0,0,0.0,0,0.0,2.45983e-05,1,100.0,1,0.2080848648
2018-04-28,1009954,27807,5558738,96661370,413658,0.00892887,267,0,0.0042794552,29903,0,35.617804,35.617804,1.1911113935,72.130857,72.130857,19332274,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.4121612213
2018-05-03,1009954,27807,5558737,96248780,217564,0.0073438146,142,0,0.0022604338,19336,0,24.013245,24.013245,1.241893101,47.546536,47.546536,19249756,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.4589644187
2018-05-04,1511210,85302,5529593,95539920,294535,0.0346795377,5281,0,0.0030828475,152280,0,0.0,0.0,0.0,24.9619,33.437848,9553992,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1639210665
2018-04-30,959242,11790,5445889,95364896,4616704,0.0005251804,1972,0,0.0484109373,3754900,0,0.079662,0.079662,2.12155e-05,838.545772,838.545772,5960306,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2233204005
2018-05-02,959242,11790,5459676,95297600,9773328,0.0012895863,10009,0,0.1025558671,7761404,0,0.375614,0.375614,4.83951e-05,3953.838778,3953.838778,5956100,0,0.0,4,30.7692307692,2,15.3846153846,0,0.0,0.0001674955,13,69.2307692308,9,0.5094231376
2018-05-01,1101443,37273,5455823,94338180,12362124,0.0036709535,12241,0,0.1310405183,3334556,0,239.62779,239.62779,0.071861978,559.536835,559.536835,9433818,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1677995016
2018-04-30,1009954,27807,5558736,93961060,126259,0.0094654286,105,0,0.0013437375,11093,0,20.601674,20.601674,1.8571778599,39.265432,39.265432,18792212,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.5396585234
2018-04-28,1101443,37273,5455823,93569910,15487342,0.0037732862,13345,0,0.1655162648,3536705,0,336.69956,336.69956,0.0952014827,807.782152,807.782152,9356991,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2283996409
2018-05-04,1511210,83118,5528019,93094050,490465,0.0165247872,33,0,0.0052684892,1997,0,0.0,0.0,0.0,1.83698,1.231733,9309405,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9198698047
2018-04-27,1101443,37273,5455823,92878840,16442070,0.0040702577,15718,0,0.1770270817,3861672,0,335.930655,335.930655,0.086990986,800.636227,800.636227,9287884,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2073289049
2018-04-29,1511210,74602,5509145,92606950,378670,0.0005906138,39,0,0.004089002,66033,0,0.0,0.0,0.0,14.43279,10.462949,9260695,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2185693517
2018-04-27,959242,11790,5459676,92194112,10128335,0.0010923415,9051,0,0.1098588053,8285870,0,0.346572,0.346572,4.18269e-05,3648.126371,3648.126371,5762132,7,46.6666666667,10,66.6666666667,6,40.0,4,26.6666666667,0.0001810311,15,73.3333333333,11,0.4402828395
2018-05-01,1101443,37273,5455824,91526610,11990069,0.0052789398,6461,0,0.1310009078,1223920,0,114.560284,114.560284,0.093601121,270.427234,270.427234,9152661,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.220951724
2018-05-01,1511210,74602,5509145,90912710,225733,0.0005704507,31,0,0.0024829642,54343,0,0.0,0.0,0.0,13.32262,6.301408,9091271,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.245157978
2018-04-30,1101443,37273,5455823,90904520,14319757,0.0038831789,12611,0,0.1575252474,3247597,0,281.552673,281.552673,0.0866956932,668.979538,668.979538,9090452,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2059921653
2018-04-28,1101443,37273,5455824,90702870,14988019,0.0054034507,7531,0,0.1652430513,1393739,0,181.800946,181.800946,0.1304411701,440.603054,440.603054,9070287,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3161302468
2018-04-29,1009954,27807,5558739,90610100,184906,0.008423913,124,0,0.0020406776,14720,0,17.11718,17.11718,1.1628519022,33.118466,33.118466,18122020,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.249895788
2018-05-03,1101443,37273,5455823,90064510,12602441,0.0033312133,11376,0,0.1399268258,3414972,0,207.876859,207.876859,0.0608722001,476.232819,476.232819,9006451,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1394543847
2018-04-27,1101443,37273,5455824,90039960,15917117,0.0059664172,9301,0,0.176778366,1558892,0,184.115862,184.115862,0.1181068746,446.042582,446.042582,9003996,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2861279563
2018-04-29,1101443,37273,5455823,89780530,14053441,0.003693753,12962,0,0.1565310541,3509168,0,231.357628,231.357628,0.0659294819,546.93266,546.93266,8978053,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1558582148
2018-05-04,1004582,51662,5492522,89706830,1391715,0.0039489896,2298,0,0.0155140361,581921,0,63.468783,63.468783,0.1090676965,117.636929,117.636929,17941366,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2021527475
2018-04-29,959242,11790,5459676,89613920,10632446,0.0008126588,7020,0,0.1186472593,8638312,0,0.234441,0.234441,2.71397e-05,2467.800466,2467.800466,5600870,1,6.6666666667,7,46.6666666667,5,33.3333333333,2,13.3333333333,0.000173645,15,53.3333333333,8,0.2856808675
2018-04-28,1511210,85307,5529598,89595100,4017194,0.0063097224,3155,0,0.0448372065,500022,0,0.0,0.0,0.0,119.28201,163.269356,8959510,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2385535236
2018-05-01,1511210,85307,5529598,89579130,3623016,0.0061004109,2245,0,0.040444867,368008,0,0.0,0.0,0.0,86.38719,110.116971,8957913,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2347426958
